"Player Details","","","","","","","","","Receiving","","","","","","","","","","","","","","FPTS","","",""
"154","DK Metcalf","SEA","WR","1","2021","1","3","MIN","9","28.1","6","107","35.9","17.83","11.89","107.0","66.7","1","100.0","1","1","0","22.7","22.7","22.7","16.7"
"155","Mike Evans","TB","WR","1","2021","1","3","LA","10","18.2","8","106","24.5","13.25","10.60","106.0","80.0","0","0.0","0","1","0","18.6","18.6","18.6","10.6"
"156","Michael Gallup","DAL","WR","1","2021","1","12","LV","8","17.0","5","106","28.3","21.20","13.25","106.0","62.5","0","0.0","0","1","0","15.6","15.6","15.6","10.6"
"157","Chris Godwin","TB","WR","1","2021","1","14","BUF","15","32.6","10","105","28.9","10.50","7.00","105.0","66.7","0","0.0","1","3","0","20.5","20.5","20.5","10.5"
"158","Gabriel Davis","BUF","WR","1","2021","1","10","NYJ","3","10.7","3","105","28.7","35.00","35.00","105.0","100.0","0","0.0","0","0","0","13.5","13.5","13.5","10.5"
"159","Diontae Johnson","PIT","WR","1","2021","1","2","LV","12","30.0","9","105","35.6","11.67","8.75","105.0","75.0","0","0.0","0","0","0","19.5","19.5","19.5","10.5"
"160","Michael Pittman","IND","WR","1","2021","1","7","SF","4","15.4","4","105","70.0","26.25","26.25","105.0","100.0","1","50.0","0","0","0","20.5","20.5","20.5","16.5"
"161","Darren Waller","LV","TE","1","2021","1","1","BLT","18","32.1","10","105","24.1","10.50","5.83","105.0","55.6","1","50.0","1","3","0","26.5","26.5","26.5","16.5"
"162","Dallas Goedert","PHI","TE","1","2021","1","13","NYJ","6","24.0","6","105","43.4","17.50","17.50","105.0","100.0","2","100.0","0","0","0","28.5","28.5","28.5","22.5"
"163","Chris Godwin","TB","WR","1","2021","1","1","DAL","13","26.0","9","105","27.7","11.67","8.08","105.0","69.2","1","25.0","1","4","1","24.5","24.5","24.5","15.5"
"164","Diontae Johnson","PIT","WR","1","2021","1","13","BLT","10","32.3","8","105","44.5","13.13","10.50","105.0","80.0","2","100.0","1","1","0","30.5","30.5","30.5","22.5"
"165","Travis Kelce","KC","TE","1","2021","1","3","LAC","11","25.0","7","104","40.0","14.86","9.45","104.0","63.6","0","0.0","0","0","0","17.4","17.4","17.4","10.4"
"166","Marquise Goodwin","CHI","WR","1","2021","1","11","BLT","8","23.5","4","104","37.1","26.00","13.00","104.0","50.0","1","50.0","0","0","0","20.4","20.4","20.4","16.4"
"167","Keenan Allen","LAC","WR","1","2021","1","9","PHI","13","34.2","12","104","29.2","8.67","8.00","104.0","92.3","0","0.0","1","2","0","22.4","22.4","22.4","10.4"
"168","Christian Kirk","ARZ","WR","1","2021","1","3","JAX","8","23.5","7","104","32.9","14.86","13.00","104.0","87.5","0","0.0","0","1","0","17.4","17.4","17.4","10.4"
"169","Davante Adams","GB","WR","1","2021","1","12","LA","9","20.0","8","104","33.9","13.00","11.56","104.0","88.9","0","0.0","1","1","0","18.4","18.4","18.4","10.4"
"170","Cedrick Wilson","DAL","WR","1","2021","1","12","LV","10","21.3","7","104","27.7","14.86","10.40","104.0","70.0","0","0.0","0","1","0","17.4","17.4","17.4","10.4"
"171","CeeDee Lamb","DAL","WR","1","2021","1","1","TB","15","25.9","7","104","25.8","14.86","6.93","104.0","46.7","1","33.3","0","2","0","23.4","23.4","23.4","16.4"
"172","Ihmir Smith-Marsette","MIN","WR","1","2021","1","18","CHI","3","13.6","3","103","41.2","34.33","34.33","103.0","100.0","1","33.3","0","0","0","19.3","19.3","19.3","16.3"
"173","Mecole Hardman","KC","WR","1","2021","1","18","DEN","11","25.0","8","103","38.1","12.88","9.36","103.0","72.7","0","0.0","2","2","0","19.3","19.3","19.3","11.3"
"174","Tee Higgins","CIN","WR","1","2021","2","3","KC","10","26.3","6","103","41.2","17.17","10.30","103.0","60.0","0","0.0","0","1","0","16.3","16.3","16.3","10.3"
"175","D.J. Moore","CAR","WR","1","2021","1","12","MIA","10","32.3","4","103","57.5","25.75","10.30","103.0","40.0","0","0.0","0","1","0","14.3","14.3","14.3","10.3"
"176","Terry McLaurin","WAS","WR","1","2021","1","11","CAR","7","31.8","5","103","50.0","20.60","14.71","103.0","71.4","1","33.3","0","1","0","21.3","21.3","21.3","16.3"
"177","Rashod Bateman","BLT","WR","1","2021","1","14","CLV","7","16.7","7","103","35.9","14.71","14.71","103.0","100.0","0","0.0","0","1","0","17.3","17.3","17.3","10.3"
"178","Hunter Renfrow","LV","WR","1","2021","1","13","WAS","10","26.3","9","102","41.0","11.33","10.20","102.0","90.0","0","0.0","0","1","0","19.2","19.2","19.2","10.2"
"179","Brandin Cooks","HST","WR","1","2021","1","15","JAX","10","33.3","7","102","48.8","14.57","10.20","102.0","70.0","2","100.0","0","0","0","29.2","29.2","29.2","22.2"
"180","Kyle Pitts","ATL","TE","1","2021","1","16","DET","6","25.0","6","102","47.4","17.00","17.00","102.0","100.0","0","0.0","0","1","0","16.2","16.2","16.2","10.2"
"181","DeSean Jackson","LV","WR","1","2021","1","12","DAL","4","10.3","3","102","27.3","34.00","25.50","102.0","75.0","1","100.0","0","0","0","19.2","19.2","19.2","16.2"
"182","Najee Harris","PIT","RB","1","2021","1","3","CIN","19","32.8","14","102","32.1","7.29","5.37","102.0","73.7","0","0.0","1","4","0","28.2","28.2","28.2","14.2"
"183","A.J. Green","ARZ","WR","1","2021","1","14","LA","10","20.4","7","102","26.6","14.57","10.20","102.0","70.0","0","0.0","0","1","0","17.2","17.2","17.2","10.2"
"184","Antonio Brown","TB","WR","1","2021","1","16","CAR","14","45.2","10","101","43.5","10.10","7.21","101.0","71.4","0","0.0","0","0","0","20.1","20.1","20.1","10.1"
"185","Diontae Johnson","PIT","WR","1","2021","1","11","LAC","12","27.3","7","101","37.0","14.43","8.42","101.0","58.3","1","33.3","1","3","0","23.1","23.1","23.1","16.1"
"186","Kalif Raymond","DET","WR","1","2021","1","18","GB","5","15.6","4","101","32.3","25.25","20.20","101.0","80.0","1","33.3","0","0","0","21.4","21.4","21.4","17.4"
"187","Brandin Cooks","HST","WR","1","2021","1","14","SEA","11","22.4","8","101","30.5","12.63","9.18","101.0","72.7","0","0.0","1","1","0","18.1","18.1","18.1","10.1"
"188","Darrel Williams","KC","RB","1","2021","1","10","LV","9","17.6","9","101","23.9","11.22","11.22","101.0","100.0","1","20.0","1","1","0","29.4","29.4","29.4","20.4"
"189","George Kittle","SF","TE","1","2021","1","9","ARZ","8","20.0","6","101","31.0","16.83","12.63","101.0","75.0","1","50.0","1","1","1","21.1","21.1","21.1","15.1"
"190","Ja'Marr Chase","CIN","WR","1","2021","1","1","MIN","7","25.9","5","101","38.7","20.20","14.43","101.0","71.4","1","50.0","0","0","0","20.9","20.9","20.9","15.9"
"191","Donovan Peoples-Jones","CLV","WR","1","2021","1","6","ARZ","5","16.1","4","101","42.1","25.25","20.20","101.0","80.0","2","100.0","0","1","0","26.1","26.1","26.1","22.1"
"192","Marvin Jones","JAX","WR","1","2021","1","6","MIA","10","24.4","7","100","31.3","14.29","10.00","100.0","70.0","1","100.0","0","0","0","23.0","23.0","23.0","16.0"
"193","Deebo Samuel","SF","WR","1","2021","1","7","IND","11","40.7","7","100","55.2","14.29","9.09","100.0","63.6","1","100.0","0","3","1","22.0","22.0","22.0","15.0"
"194","Keenan Allen","LAC","WR","1","2021","1","1","WAS","12","25.5","9","100","29.7","11.11","8.33","100.0","75.0","0","0.0","1","4","1","19.0","19.0","19.0","10.0"
"195","Tyler Lockett","SEA","WR","1","2021","1","1","IND","5","21.7","4","100","39.4","25.00","20.00","100.0","80.0","2","50.0","0","0","0","26.0","26.0","26.0","22.0"
"196","Tee Higgins","CIN","WR","1","2021","2","4","LA","6","17.6","4","100","37.2","25.00","16.67","100.0","66.7","2","100.0","1","2","0","26.0","26.0","26.0","22.0"
"197","Marcus Johnson","TEN","WR","1","2021","1","10","NO","5","18.5","5","100","46.9","20.00","20.00","100.0","100.0","0","0.0","0","1","0","15.0","15.0","15.0","10.0"
"198","Travis Kelce","KC","TE","1","2021","1","6","WAS","10","21.3","8","99","24.9","12.38","9.90","99.0","80.0","0","0.0","0","1","0","17.9","17.9","17.9","9.9"
"199","Laviska Shenault","JAX","WR","1","2021","1","4","CIN","7","29.2","6","99","48.5","16.50","14.14","99.0","85.7","0","0.0","1","1","0","17.0","17.0","17.0","11.0"
"200","Mike Evans","TB","WR","1","2021","1","13","ATL","10","19.6","7","99","26.9","14.14","9.90","99.0","70.0","0","0.0","0","0","0","16.9","16.9","16.9","9.9"
"201","Tim Patrick","DEN","WR","1","2021","1","3","NYJ","5","20.0","5","98","41.7","19.60","19.60","98.0","100.0","0","0.0","0","0","0","14.8","14.8","14.8","9.8"
"202","Kendrick Bourne","NE","WR","1","2021","1","10","CLV","4","15.4","4","98","34.6","24.50","24.50","98.0","100.0","1","25.0","0","0","0","24.1","24.1","24.1","20.1"
"203","Robert Woods","LA","WR","1","2021","1","9","TEN","8","16.7","7","98","33.3","14.00","12.25","98.0","87.5","0","0.0","0","1","0","17.4","17.4","17.4","10.4"
"204","Justin Jackson","LAC","RB","1","2021","1","16","HST","8","22.9","8","98","29.2","12.25","12.25","98.0","100.0","0","0.0","0","0","0","35.2","35.2","35.2","27.2"
"205","Jakobi Meyers","NE","WR","1","2021","1","12","TEN","8","25.0","5","98","31.6","19.60","12.25","98.0","62.5","0","0.0","0","0","0","14.8","14.8","14.8","9.8"
"206","Marquez Valdes-Scantling","GB","WR","1","2021","1","15","BLT","7","22.6","5","98","36.6","19.60","14.00","98.0","71.4","1","33.3","0","1","0","20.8","20.8","20.8","15.8"
"207","Cole Beasley","BUF","WR","1","2021","1","3","WAS","13","29.5","11","98","27.3","8.91","7.54","98.0","84.6","0","0.0","0","5","0","20.8","20.8","20.8","9.8"
"208","Diontae Johnson","PIT","WR","1","2021","1","8","CLV","13","37.1","6","98","36.8","16.33","7.54","98.0","46.2","0","0.0","1","3","0","15.8","15.8","15.8","9.8"
"209","Tyler Lockett","SEA","WR","1","2021","1","18","ARZ","5","19.2","5","98","41.2","19.60","19.60","98.0","100.0","2","66.7","1","1","0","27.0","27.0","27.0","22.0"
"210","Keenan Allen","LAC","WR","1","2021","1","10","MIN","11","32.4","8","98","50.3","12.25","8.91","98.0","72.7","0","0.0","0","1","0","17.8","17.8","17.8","9.8"
"211","DK Metcalf","SEA","WR","1","2021","1","5","LA","5","15.2","5","98","34.6","19.60","19.60","98.0","100.0","2","100.0","0","1","0","26.8","26.8","26.8","21.8"
"212","Mike Williams","LAC","WR","1","2021","1","11","PIT","6","14.6","5","97","25.4","19.40","16.17","97.0","83.3","1","33.3","0","0","0","20.7","20.7","20.7","15.7"
"213","Marquez Callaway","NO","WR","1","2021","1","17","CAR","10","35.7","6","97","43.7","16.17","9.70","97.0","60.0","0","0.0","0","1","0","15.7","15.7","15.7","9.7"
"214","Deebo Samuel","SF","WR","1","2021","1","10","LA","5","26.3","5","97","53.3","19.40","19.40","97.0","100.0","1","50.0","0","0","0","30.3","30.3","30.3","25.3"
"215","Tee Higgins","CIN","WR","1","2021","1","8","NYJ","6","17.1","4","97","31.8","24.25","16.17","97.0","66.7","0","0.0","1","1","0","13.7","13.7","13.7","9.7"
"216","T.J. Hockenson","DET","TE","1","2021","1","1","SF","11","19.3","8","97","28.7","12.13","8.82","97.0","72.7","1","33.3","1","2","0","25.7","25.7","25.7","17.7"
"217","Ja'Marr Chase","CIN","WR","1","2021","1","6","DET","6","20.0","4","97","34.9","24.25","16.17","97.0","66.7","0","0.0","0","0","0","13.7","13.7","13.7","9.7"
"218","Noah Fant","DEN","TE","1","2021","1","6","LV","11","22.4","9","97","29.0","10.78","8.82","97.0","81.8","1","33.3","1","2","0","24.7","24.7","24.7","15.7"
"219","Corey Davis","NYJ","WR","1","2021","1","1","CAR","7","18.9","5","97","37.6","19.40","13.86","97.0","71.4","2","100.0","1","2","0","26.7","26.7","26.7","21.7"
"220","Henry Ruggs","LV","WR","1","2021","1","6","DEN","4","14.8","3","97","28.4","32.33","24.25","97.0","75.0","1","50.0","0","0","0","18.7","18.7","18.7","15.7"
"221","Kendrick Bourne","NE","WR","1","2021","1","3","NO","8","15.7","6","96","35.6","16.00","12.00","96.0","75.0","1","100.0","0","0","0","21.6","21.6","21.6","15.6"
"222","D'Andre Swift","DET","RB","1","2021","1","7","LA","10","27.0","8","96","33.7","12.00","9.60","96.0","80.0","1","100.0","0","2","0","28.4","28.4","28.4","20.4"
"223","Deonte Harris","NO","WR","1","2021","1","13","DAL","7","17.1","4","96","36.4","24.00","13.71","96.0","57.1","1","50.0","0","0","0","19.9","19.9","19.9","15.9"
"224","Tee Higgins","CIN","WR","1","2021","2","2","TEN","9","24.3","7","96","27.6","13.71","10.67","96.0","77.8","0","0.0","0","0","0","16.6","16.6","16.6","9.6"
"225","Cooper Kupp","LA","WR","1","2021","1","12","GB","10","25.6","7","96","31.8","13.71","9.60","96.0","70.0","0","0.0","0","0","0","18.6","18.6","18.6","11.6"
"226","DK Metcalf","SEA","WR","1","2021","1","7","NO","5","22.7","2","96","57.5","48.00","19.20","96.0","40.0","1","100.0","0","0","0","17.6","17.6","17.6","15.6"
"227","Travis Kelce","KC","TE","1","2021","2","2","BUF","9","20.5","8","96","25.4","12.00","10.67","96.0","88.9","1","33.3","1","1","0","23.6","23.6","23.6","15.6"
"228","Tyler Lockett","SEA","WR","1","2021","1","12","WAS","5","16.1","3","96","38.9","32.00","19.20","96.0","60.0","0","0.0","0","1","0","12.6","12.6","12.6","9.6"
"229","Cooper Kupp","LA","WR","1","2021","1","3","TB","12","31.6","9","96","28.0","10.67","8.00","96.0","75.0","2","50.0","2","3","0","30.6","30.6","30.6","21.6"
"230","Tyler Boyd","CIN","WR","1","2021","1","15","DEN","6","27.3","5","96","61.1","19.20","16.00","96.0","83.3","1","100.0","0","0","0","20.6","20.6","20.6","15.6"
"231","Chase Claypool","PIT","WR","1","2021","1","3","CIN","14","24.1","9","96","30.2","10.67","6.86","96.0","64.3","0","0.0","0","0","0","18.6","18.6","18.6","9.6"
"232","Sammy Watkins","BLT","WR","1","2021","1","1","LV","7","23.3","4","96","40.9","24.00","13.71","96.0","57.1","0","0.0","0","0","0","13.6","13.6","13.6","9.6"
"233","Deebo Samuel","SF","WR","1","2021","1","18","LA","6","18.2","4","95","27.9","23.75","15.83","95.0","66.7","0","0.0","0","1","0","29.0","29.0","29.0","25.0"
"234","Freddie Swain","SEA","WR","1","2021","1","2","TEN","5","16.1","5","95","27.7","19.00","19.00","95.0","100.0","1","50.0","0","0","0","21.0","21.0","21.0","16.0"
"235","Cooper Kupp","LA","WR","1","2021","1","17","BLT","7","20.0","6","95","30.7","15.83","13.57","95.0","85.7","1","50.0","0","1","0","21.5","21.5","21.5","15.5"
"236","Cooper Kupp","LA","WR","1","2021","1","9","TEN","13","27.1","11","95","32.3","8.64","7.31","95.0","84.6","0","0.0","0","2","0","20.5","20.5","20.5","9.5"
"237","Randall Cobb","GB","WR","1","2021","1","12","LA","5","11.1","4","95","30.9","23.75","19.00","95.0","80.0","1","50.0","2","2","0","19.5","19.5","19.5","15.5"
"238","Michael Carter","NYJ","RB","1","2021","1","8","CIN","13","26.5","9","95","22.5","10.56","7.31","95.0","69.2","0","0.0","0","1","0","32.2","32.2","32.2","23.2"
"239","Tim Patrick","DEN","WR","1","2021","1","18","KC","9","36.0","6","95","53.4","15.83","10.56","95.0","66.7","0","0.0","0","1","0","15.5","15.5","15.5","9.5"
"240","Diontae Johnson","PIT","WR","1","2021","1","12","CIN","14","34.1","9","95","36.1","10.56","6.79","95.0","64.3","0","0.0","0","0","0","18.5","18.5","18.5","9.5"
"241","Travis Kelce","KC","TE","1","2021","2","3","CIN","11","28.2","10","95","34.5","9.50","8.64","95.0","90.9","1","33.3","2","3","0","25.5","25.5","25.5","15.5"
"242","C.J. Uzomah","CIN","TE","1","2021","1","4","JAX","6","18.8","5","95","27.3","19.00","15.83","95.0","83.3","2","100.0","0","0","0","26.5","26.5","26.5","21.5"
"243","Tyreek Hill","KC","WR","1","2021","1","8","NYG","17","35.4","12","94","34.2","7.83","5.53","94.0","70.6","1","100.0","1","2","0","27.4","27.4","27.4","15.4"
"244","Jakobi Meyers","NE","WR","1","2021","1","3","NO","14","27.5","9","94","34.8","10.44","6.71","94.0","64.3","0","0.0","0","1","0","18.4","18.4","18.4","9.4"
"245","Sterling Shepard","NYG","WR","1","2021","1","2","WAS","10","31.3","9","94","37.8","10.44","9.40","94.0","90.0","0","0.0","0","3","0","17.5","17.5","17.5","8.5"
"246","Brandon Aiyuk","SF","WR","1","2021","1","17","HST","6","26.1","4","94","37.8","23.50","15.67","94.0","66.7","0","0.0","0","0","0","13.4","13.4","13.4","9.4"
"247","Maxx Williams","ARZ","TE","1","2021","1","2","MIN","7","19.4","7","94","23.5","13.43","13.43","94.0","100.0","0","0.0","0","0","0","16.4","16.4","16.4","9.4"
"248","Jauan Jennings","SF","WR","1","2021","1","18","LA","7","21.2","6","94","27.6","15.67","13.43","94.0","85.7","2","100.0","0","2","0","27.4","27.4","27.4","21.4"
"249","Emmanuel Sanders","BUF","WR","1","2021","1","3","WAS","6","13.6","5","94","26.2","18.80","15.67","94.0","83.3","2","50.0","1","1","0","26.4","26.4","26.4","21.4"
"250","Christian Kirk","ARZ","WR","1","2021","1","15","DET","12","24.0","9","94","30.0","10.44","7.83","94.0","75.0","1","100.0","1","2","0","24.4","24.4","24.4","15.4"
"251","CeeDee Lamb","DAL","WR","1","2021","1","10","ATL","7","20.0","6","94","29.7","15.67","13.43","94.0","85.7","2","100.0","1","3","0","28.6","28.6","28.6","22.6"
"252","Courtland Sutton","DEN","WR","1","2021","1","6","LV","13","26.5","8","94","28.1","11.75","7.23","94.0","61.5","1","33.3","1","4","0","23.4","23.4","23.4","15.4"
"253","James Conner","ARZ","RB","1","2021","1","14","LA","9","18.4","9","94","24.5","10.44","10.44","94.0","100.0","0","0.0","0","1","0","33.5","33.5","33.5","24.5"
"254","Corey Davis","NYJ","WR","1","2021","1","10","BUF","7","14.9","5","93","31.2","18.60","13.29","93.0","71.4","0","0.0","0","0","1","13.3","13.3","13.3","8.3"
"255","Terry McLaurin","WAS","WR","1","2021","1","18","NYG","5","27.8","4","93","77.5","23.25","18.60","93.0","80.0","0","0.0","0","0","0","13.3","13.3","13.3","9.3"
"256","Chase Claypool","PIT","WR","1","2021","1","11","LAC","9","20.5","5","93","34.1","18.60","10.33","93.0","55.6","0","0.0","2","2","0","14.4","14.4","14.4","9.4"
"257","George Kittle","SF","TE","1","2021","1","15","ATL","6","25.0","6","93","39.6","15.50","15.50","93.0","100.0","0","0.0","0","1","0","15.3","15.3","15.3","9.3"
"258","Antonio Brown","TB","WR","1","2021","1","6","PHI","13","31.0","9","93","31.3","10.33","7.15","93.0","69.2","1","50.0","0","1","0","24.3","24.3","24.3","15.3"
"259","Van Jefferson","LA","WR","1","2021","1","12","GB","9","23.1","3","93","30.8","31.00","10.33","93.0","33.3","1","33.3","0","0","0","18.3","18.3","18.3","15.3"
"260","Chase Claypool","PIT","WR","1","2021","1","14","MIN","9","22.5","8","93","30.2","11.63","10.33","93.0","88.9","0","0.0","0","0","0","17.5","17.5","17.5","9.5"
"261","Deebo Samuel","SF","WR","1","2021","1","2","PHI","8","26.7","6","93","49.2","15.50","11.63","93.0","75.0","0","0.0","0","0","0","16.1","16.1","16.1","10.1"
"262","Diontae Johnson","PIT","WR","1","2021","1","4","GB","13","32.5","9","92","39.7","10.22","7.08","92.0","69.2","1","100.0","1","1","0","24.2","24.2","24.2","15.2"
"263","Cooper Kupp","LA","WR","1","2021","1","5","SEA","9","24.3","7","92","25.2","13.14","10.22","92.0","77.8","0","0.0","0","1","0","16.2","16.2","16.2","9.2"
"264","Darren Waller","LV","TE","1","2021","1","9","NYG","11","23.9","7","92","31.1","13.14","8.36","92.0","63.6","0","0.0","2","3","0","16.2","16.2","16.2","9.2"
"265","Cooper Kupp","LA","WR","1","2021","2","4","CIN","10","24.4","8","92","32.5","11.50","9.20","92.0","80.0","2","66.7","1","2","0","29.9","29.9","29.9","21.9"
"266","George Kittle","SF","TE","1","2021","1","3","GB","9","22.5","7","92","35.8","13.14","10.22","92.0","77.8","0","0.0","0","0","0","17.1","17.1","17.1","10.1"
"267","Keelan Cole","NYJ","WR","1","2021","1","4","TEN","4","11.8","3","92","31.0","30.67","23.00","92.0","75.0","0","0.0","0","0","0","12.2","12.2","12.2","9.2"
"268","Jaylen Waddle","MIA","WR","1","2021","1","16","NO","12","46.2","10","92","46.5","9.20","7.67","92.0","83.3","1","100.0","1","1","0","25.2","25.2","25.2","15.2"
